held_out_study,n_local_participants,n_local_selections,n_evaluation_participants,draw,method,identified,mean_absolute_error,transported_mean_absolute_error
StudyA,2,216,11,78,intercept_and_slope,True,0.5024865916300735,0.11795878033509681
StudyA,2,216,11,79,intercept_only,True,0.12381453477787135,0.13111966983832302
StudyA,2,216,11,79,intercept_and_slope,False,,0.13111966983832302
StudyA,2,216,11,80,intercept_only,True,0.14365215301597836,0.14058119755645432
StudyA,2,216,11,80,intercept_and_slope,True,0.11814335698728533,0.14058119755645432
StudyA,2,216,11,81,intercept_only,True,0.12381453477787135,0.13111966983832302
StudyA,2,216,11,81,intercept_and_slope,False,,0.13111966983832302
StudyA,2,216,11,82,intercept_only,True,0.11784732132131508,0.12372147957895464
StudyA,2,216,11,82,intercept_and_slope,True,0.17058221353426503,0.12372147957895464
StudyA,2,216,11,83,intercept_only,True,0.11947964613612579,0.12767401796538752
StudyA,2,216,11,83,intercept_and_slope,True,0.0879071381377009,0.12767401796538752
StudyA,2,216,11,84,intercept_only,True,0.13019419007865388,0.1333617888659058
StudyA,2,216,11,84,intercept_and_slope,False,,0.1333617888659058
StudyA,2,216,11,85,intercept_only,True,0.12912081972716868,0.13018395384920156
StudyA,2,216,11,85,intercept_and_slope,True,0.15662412610507803,0.13018395384920156
StudyA,2,216,11,86,intercept_only,True,0.1292158594776277,0.1254853680032186
StudyA,2,216,11,86,intercept_and_slope,True,0.16567417731216966,0.1254853680032186
StudyA,2,216,11,87,intercept_only,True,0.1592758729956687,0.1081563561524793
StudyA,2,216,11,87,intercept_and_slope,True,0.09779448659305424,0.1081563561524793
StudyA,2,216,11,88,intercept_only,True,0.21049472251318493,0.1391244881097636
StudyA,2,216,11,88,intercept_and_slope,False,,0.1391244881097636
StudyA,2,216,11,89,intercept_only,True,0.1347519478281485,0.12216715009746414
StudyA,2,216,11,89,intercept_and_slope,True,0.13688792620788448,0.12216715009746414
StudyA,2,216,11,90,intercept_only,True,0.12428836710841591,0.12969373776558593
StudyA,2,216,11,90,intercept_and_slope,True,0.10485103668477656,0.12969373776558593
StudyA,2,216,11,91,intercept_only,True,0.15462073811880903,0.14088837653402758
StudyA,2,216,11,91,intercept_and_slope,False,,0.14088837653402758
StudyA,2,216,11,92,intercept_only,True,0.12594908528320292,0.12075834105733348
StudyA,2,216,11,92,intercept_and_slope,True,0.19137681753652752,0.12075834105733348
StudyA,2,216,11,93,intercept_only,True,0.1232372193574881,0.1311213943345504
StudyA,2,216,11,93,intercept_and_slope,True,0.41066723263857874,0.1311213943345504
StudyA,2,216,11,94,intercept_only,True,0.1410662522120332,0.11507203306053337
StudyA,2,216,11,94,intercept_and_slope,True,0.09502740025679646,0.11507203306053337
StudyA,2,216,11,95,intercept_only,True,0.15462073811880903,0.14088837653402758
StudyA,2,216,11,95,intercept_and_slope,False,,0.14088837653402758
StudyA,2,216,11,96,intercept_only,True,0.15462073811880903,0.14088837653402758
StudyA,2,216,11,96,intercept_and_slope,False,,0.14088837653402758
StudyA,2,216,11,97,intercept_only,True,0.13088751405399673,0.12904816199862937
StudyA,2,216,11,97,intercept_and_slope,False,,0.12904816199862937
StudyA,2,216,11,98,intercept_only,True,0.12630290870315278,0.13227437199874661
StudyA,2,216,11,98,intercept_and_slope,True,0.326699376357273,0.13227437199874661
StudyA,2,216,11,99,intercept_only,True,0.12792309940944913,0.13253145329405544
StudyA,2,216,11,99,intercept_and_slope,True,0.11729803295571802,0.13253145329405544
StudyA,2,216,11,100,intercept_only,True,0.12284481998762595,0.1308137749191207
StudyA,2,216,11,100,intercept_and_slope,True,0.3341496989178721,0.1308137749191207
StudyA,2,216,11,101,intercept_only,True,0.13268244644072796,0.12487445724315085
StudyA,2,216,11,101,intercept_and_slope,True,0.18157344909720047,0.12487445724315085
StudyA,2,216,11,102,intercept_only,True,0.12270644795493729,0.12371975508272726
StudyA,2,216,11,102,intercept_and_slope,False,,0.12371975508272726
StudyA,2,216,11,103,intercept_only,True,0.12951917304914365,0.12988022206670705
StudyA,2,216,11,103,intercept_and_slope,False,,0.12988022206670705
StudyA,2,216,11,104,intercept_only,True,0.1592758729956687,0.1081563561524793
StudyA,2,216,11,104,intercept_and_slope,True,0.09779448659305424,0.1081563561524793
StudyA,2,216,11,105,intercept_only,True,0.14437876341060832,0.14027746577395983
StudyA,2,216,11,105,intercept_and_slope,False,,0.14027746577395983
StudyA,2,216,11,106,intercept_only,True,0.12594908528320292,0.12075834105733348
StudyA,2,216,11,106,intercept_and_slope,True,0.19137681753652752,0.12075834105733348
StudyA,2,216,11,107,intercept_only,True,0.12942531427580917,0.11447721353589807
StudyA,2,216,11,107,intercept_and_slope,True,0.14320035689732982,0.11447721353589807
StudyA,2,216,11,108,intercept_only,True,0.12792309940944913,0.13253145329405544
StudyA,2,216,11,108,intercept_and_slope,True,0.11729803295571802,0.13253145329405544
StudyA,2,216,11,109,intercept_only,True,0.12093727627552603,0.12792984934132198
StudyA,2,216,11,109,intercept_and_slope,True,0.11819941687372133,0.12792984934132198
StudyA,2,216,11,110,intercept_only,True,0.1535184551223146,0.14005804096217725
StudyA,2,216,11,110,intercept_and_slope,True,0.2003587531848329,0.14005804096217725
StudyA,2,216,11,111,intercept_only,True,0.14365215301597836,0.14058119755645432
StudyA,2,216,11,111,intercept_and_slope,True,0.11814335698728533,0.14058119755645432
StudyA,2,216,11,112,intercept_only,True,0.1414992583939444,0.10214594315961513
StudyA,2,216,11,112,intercept_and_slope,True,0.07981023291837594,0.10214594315961513
StudyA,2,216,11,113,intercept_only,True,0.12093727627552603,0.12792984934132198
StudyA,2,216,11,113,intercept_and_slope,True,0.11819941687372133,0.12792984934132198
StudyA,2,216,11,114,intercept_only,True,0.12879994232152647,0.1325297287978281
StudyA,2,216,11,114,intercept_and_slope,False,,0.1325297287978281
StudyA,2,216,11,115,intercept_only,True,0.11947964613612579,0.12767401796538752
StudyA,2,216,11,115,intercept_and_slope,True,0.0879071381377009,0.12767401796538752
StudyA,2,216,11,116,intercept_only,True,0.11922291210751895,0.12187712829149382
StudyA,2,216,11,116,intercept_and_slope,True,0.37567850653643514,0.12187712829149382
StudyA,2,216,11,117,intercept_only,True,0.12093727627552603,0.12792984934132198
StudyA,2,216,11,117,intercept_and_slope,True,0.11819941687372133,0.12792984934132198
StudyA,2,216,11,118,intercept_only,True,0.12942531427580917,0.11447721353589807
StudyA,2,216,11,118,intercept_and_slope,True,0.14320035689732982,0.11447721353589807
StudyA,2,216,11,119,intercept_only,True,0.13213619569955315,0.11194836734223265
StudyA,2,216,11,119,intercept_and_slope,True,0.5343222596444255,0.11194836734223265
StudyA,2,216,11,120,intercept_only,True,0.15462073811880903,0.14088837653402758
StudyA,2,216,11,120,intercept_and_slope,False,,0.14088837653402758
StudyA,2,216,11,121,intercept_only,True,0.15510299924200469,0.1035547521997458
StudyA,2,216,11,121,intercept_and_slope,True,0.8416508093280993,0.1035547521997458
StudyA,2,216,11,122,intercept_only,True,0.12325985354330632,0.11391905539633715
StudyA,2,216,11,122,intercept_and_slope,True,0.10252679562440908,0.11391905539633715
StudyA,2,216,11,123,intercept_only,True,0.17219277099185043,0.10674629719297422
StudyA,2,216,11,123,intercept_and_slope,True,0.1430919592288325,0.10674629719297422
StudyA,2,216,11,124,intercept_only,True,0.12912081972716868,0.13018395384920156
StudyA,2,216,11,124,intercept_and_slope,True,0.15662412610507803,0.13018395384920156
StudyA,2,216,11,125,intercept_only,True,0.1535184551223146,0.14005804096217725
StudyA,2,216,11,125,intercept_and_slope,True,0.2003587531848329,0.14005804096217725
StudyA,2,216,11,126,intercept_only,True,0.14570748692474378,0.13944540570588213
StudyA,2,216,11,126,intercept_and_slope,False,,0.13944540570588213
StudyA,2,216,11,127,intercept_only,True,0.14437876341060832,0.14027746577395983
StudyA,2,216,11,127,intercept_and_slope,False,,0.14027746577395983
StudyA,2,216,11,128,intercept_only,True,0.12970052985157832,0.13366552064840026
StudyA,2,216,11,128,intercept_and_slope,True,0.10928738637992706,0.13366552064840026
StudyA,2,216,11,129,intercept_only,True,0.12951917304914365,0.12988022206670705
StudyA,2,216,11,129,intercept_and_slope,False,,0.12988022206670705
StudyA,2,216,11,130,intercept_only,True,0.14365215301597836,0.14058119755645432
StudyA,2,216,11,130,intercept_and_slope,True,0.11814335698728533,0.14058119755645432
StudyA,2,216,11,131,intercept_only,True,0.2124164153011319,0.13829242804168596
StudyA,2,216,11,131,intercept_and_slope,False,,0.13829242804168596
StudyA,2,216,11,132,intercept_only,True,0.12173350096502025,0.12792812484509458
StudyA,2,216,11,132,intercept_and_slope,False,,0.12792812484509458
StudyA,2,216,11,133,intercept_only,True,0.1414992583939444,0.10214594315961513
StudyA,2,216,11,133,intercept_and_slope,True,0.07981023291837594,0.10214594315961513
StudyA,2,216,11,134,intercept_only,True,0.11784732132131508,0.12372147957895464
StudyA,2,216,11,134,intercept_and_slope,True,0.17058221353426503,0.12372147957895464
StudyA,2,216,11,135,intercept_only,True,0.10818544573273489,0.11727677425813474
StudyA,2,216,11,135,intercept_and_slope,True,0.09198721407873284,0.11727677425813474
StudyA,2,216,11,136,intercept_only,True,0.1943129997997491,0.13942821989225812
StudyA,2,216,11,136,intercept_and_slope,True,0.19104507974888763,0.13942821989225812
StudyA,2,216,11,137,intercept_only,True,0.13261797218233412,0.11505312275068193
StudyA,2,216,11,137,intercept_and_slope,True,0.09605651647204527,0.11505312275068193
StudyA,2,216,11,138,intercept_only,True,0.13273584513490166,0.1336844309582517
StudyA,2,216,11,138,intercept_and_slope,True,0.10573851826900707,0.1336844309582517
StudyA,2,216,11,139,intercept_only,True,0.13164738549900204,0.12075709113795904
StudyA,2,216,11,139,intercept_and_slope,True,0.14590273189067404,0.12075709113795904
StudyA,2,216,11,140,intercept_only,True,0.12970052985157832,0.13366552064840026
StudyA,2,216,11,140,intercept_and_slope,True,0.10928738637992706,0.13366552064840026
StudyA,2,216,11,141,intercept_only,True,0.21505720164126113,0.1402585554641084
StudyA,2,216,11,141,intercept_and_slope,False,,0.1402585554641084
StudyA,2,216,11,142,intercept_only,True,0.13277069880658315,0.13429534171831942
StudyA,2,216,11,142,intercept_and_slope,True,0.1068632422117728,0.13429534171831942
StudyA,2,216,11,143,intercept_only,True,0.13268244644072796,0.12487445724315085
StudyA,2,216,11,143,intercept_and_slope,True,0.18157344909720047,0.12487445724315085
StudyA,2,216,11,144,intercept_only,True,0.1376657595200149,0.11568294382060108
StudyA,2,216,11,144,intercept_and_slope,True,0.09628597412215105,0.11568294382060108
StudyA,2,216,11,145,intercept_only,True,0.14112302880716396,0.12535869509069253
StudyA,2,216,11,145,intercept_and_slope,True,0.16059995967953852,0.12535869509069253
StudyA,2,216,11,146,intercept_only,True,0.1232372193574881,0.1311213943345504
StudyA,2,216,11,146,intercept_and_slope,True,0.41066723263857874,0.1311213943345504
StudyA,2,216,11,147,intercept_only,True,0.1444844260386051,0.11335717638236331
StudyA,2,216,11,147,intercept_and_slope,True,0.2304167312230137,0.11335717638236331
StudyA,2,216,11,148,intercept_only,True,0.13088751405399673,0.12904816199862937
StudyA,2,216,11,148,intercept_and_slope,False,,0.12904816199862937
StudyA,2,216,11,149,intercept_only,True,0.12070697073274664,0.12828492872545524
StudyA,2,216,11,149,intercept_and_slope,True,0.08885483619224745,0.12828492872545524
StudyA,2,216,11,150,intercept_only,True,0.1347519478281485,0.12216715009746414
StudyA,2,216,11,150,intercept_and_slope,True,0.13688792620788448,0.12216715009746414
StudyA,2,216,11,151,intercept_only,True,0.12792309940944913,0.13253145329405544
StudyA,2,216,11,151,intercept_and_slope,True,0.11729803295571802,0.13253145329405544
StudyA,2,216,11,152,intercept_only,True,0.15178700366692693,0.14119210831652207
StudyA,2,216,11,152,intercept_and_slope,True,0.1309246615759485,0.14119210831652207
StudyA,2,216,11,153,intercept_only,True,0.1535184551223146,0.14005804096217725
StudyA,2,216,11,153,intercept_and_slope,True,0.2003587531848329,0.14005804096217725
StudyA,2,216,11,154,intercept_only,True,0.12428836710841591,0.12969373776558593
StudyA,2,216,11,154,intercept_and_slope,True,0.10485103668477656,0.12969373776558593
StudyA,2,216,11,155,intercept_only,True,0.11627553263080334,0.11615673710459996
StudyA,2,216,11,155,intercept_and_slope,True,0.10894712498524568,0.11615673710459996
StudyA,2,216,11,156,intercept_only,True,0.12424044867991055,0.13225546168889515
StudyA,2,216,11,156,intercept_and_slope,True,0.3046941859248687,0.13225546168889515
StudyA,2,216,11,157,intercept_only,True,0.1307009053830283,0.12904988649485674
StudyA,2,216,11,157,intercept_and_slope,True,0.22603194945703065,0.12904988649485674
StudyA,2,216,11,158,intercept_only,True,0.1410662522120332,0.11507203306053337
StudyA,2,216,11,158,intercept_and_slope,True,0.09502740025679646,0.11507203306053337
StudyA,2,216,11,159,intercept_only,True,0.14437876341060832,0.14027746577395983
StudyA,2,216,11,159,intercept_and_slope,False,,0.14027746577395983
StudyA,2,216,11,160,intercept_only,True,0.1376657595200149,0.11568294382060108
StudyA,2,216,11,160,intercept_and_slope,True,0.09628597412215105,0.11568294382060108
StudyA,2,216,11,161,intercept_only,True,0.14365215301597836,0.14058119755645432
StudyA,2,216,11,161,intercept_and_slope,True,0.11814335698728533,0.14058119755645432
StudyA,2,216,11,162,intercept_only,True,0.12381453477787135,0.13111966983832302
StudyA,2,216,11,162,intercept_and_slope,False,,0.13111966983832302
StudyA,2,216,11,163,intercept_only,True,0.17219277099185043,0.10674629719297422
StudyA,2,216,11,163,intercept_and_slope,True,0.1430919592288325,0.10674629719297422
StudyA,2,216,11,164,intercept_only,True,0.12746208322125774,0.12455181515080496
StudyA,2,216,11,164,intercept_and_slope,False,,0.12455181515080496
StudyA,2,216,11,165,intercept_only,True,0.1572992089647218,0.1400563164659499
StudyA,2,216,11,165,intercept_and_slope,False,,0.1400563164659499
StudyA,2,216,11,166,intercept_only,True,0.12124078313267161,0.12651931580496395
StudyA,2,216,11,166,intercept_and_slope,False,,0.12651931580496395
StudyA,2,216,11,167,intercept_only,True,0.12232247481901393,0.12906391669566677
StudyA,2,216,11,167,intercept_and_slope,True,0.11269156076651278,0.12906391669566677
StudyA,2,216,11,168,intercept_only,True,0.14009430356358255,0.10467478935328056
StudyA,2,216,11,168,intercept_and_slope,True,0.09489680746525202,0.10467478935328056
StudyA,2,216,11,169,intercept_only,True,0.1414992583939444,0.10214594315961513
StudyA,2,216,11,169,intercept_and_slope,True,0.07981023291837594,0.10214594315961513
StudyA,2,216,11,170,intercept_only,True,0.1572992089647218,0.1400563164659499
StudyA,2,216,11,170,intercept_and_slope,False,,0.1400563164659499
StudyA,2,216,11,171,intercept_only,True,0.13213619569955315,0.11194836734223265
StudyA,2,216,11,171,intercept_and_slope,True,0.5343222596444255,0.11194836734223265
StudyA,2,216,11,172,intercept_only,True,0.11947964613612579,0.12767401796538752
StudyA,2,216,11,172,intercept_and_slope,True,0.0879071381377009,0.12767401796538752
StudyA,2,216,11,173,intercept_only,True,0.21049472251318493,0.1391244881097636
StudyA,2,216,11,173,intercept_and_slope,False,,0.1391244881097636
StudyA,2,216,11,174,intercept_only,True,0.13614926403083746,0.14121101862637347
StudyA,2,216,11,174,intercept_and_slope,True,0.10345241318949157,0.14121101862637347
StudyA,2,216,11,175,intercept_only,True,0.21049472251318493,0.1391244881097636
StudyA,2,216,11,175,intercept_and_slope,False,,0.1391244881097636
StudyA,2,216,11,176,intercept_only,True,0.21505720164126113,0.1402585554641084
StudyA,2,216,11,176,intercept_and_slope,False,,0.1402585554641084
StudyA,2,216,11,177,intercept_only,True,0.12951917304914365,0.12988022206670705
StudyA,2,216,11,177,intercept_and_slope,False,,0.12988022206670705
StudyA,2,216,11,178,intercept_only,True,0.1572992089647218,0.1400563164659499
StudyA,2,216,11,178,intercept_and_slope,False,,0.1400563164659499
StudyA,2,216,11,179,intercept_only,True,0.10818544573273489,0.11727677425813474
StudyA,2,216,11,179,intercept_and_slope,True,0.09198721407873284,0.11727677425813474
StudyA,2,216,11,180,intercept_only,True,0.11784732132131508,0.12372147957895464
StudyA,2,216,11,180,intercept_and_slope,True,0.17058221353426503,0.12372147957895464
StudyA,2,216,11,181,intercept_only,True,0.14009430356358255,0.10467478935328056
StudyA,2,216,11,181,intercept_and_slope,True,0.09489680746525202,0.10467478935328056
StudyA,2,216,11,182,intercept_only,True,0.13273584513490166,0.1336844309582517
StudyA,2,216,11,182,intercept_and_slope,True,0.10573851826900707,0.1336844309582517
StudyA,2,216,11,183,intercept_only,True,0.1444844260386051,0.11335717638236331
StudyA,2,216,11,183,intercept_and_slope,True,0.2304167312230137,0.11335717638236331
StudyA,2,216,11,184,intercept_only,True,0.1572992089647218,0.1400563164659499
StudyA,2,216,11,184,intercept_and_slope,False,,0.1400563164659499
StudyA,2,216,11,185,intercept_only,True,0.12594908528320292,0.12075834105733348
StudyA,2,216,11,185,intercept_and_slope,True,0.19137681753652752,0.12075834105733348
StudyA,2,216,11,186,intercept_only,True,0.15178700366692693,0.14119210831652207
StudyA,2,216,11,186,intercept_and_slope,True,0.1309246615759485,0.14119210831652207
StudyA,2,216,11,187,intercept_only,True,0.12630290870315278,0.13227437199874661
StudyA,2,216,11,187,intercept_and_slope,True,0.326699376357273,0.13227437199874661
StudyA,2,216,11,188,intercept_only,True,0.1943129997997491,0.13942821989225812
